,User-ID,ISBN,Book-Rating
290128,179939,8478885196,10
290222,179978,043935806X,10
290594,180280,3551551693,10
290705,180348,1551660431,7
290720,180369,3423071516,10
290744,180378,034529873X,10
291009,180568,8466609016,8
291059,180591,043935806X,7
291065,180591,059035342X,10
291104,180651,006001315X,8
291211,180651,057540289X,8
291234,180651,068484267X,7
291279,180651,1573225517,8
291331,180733,059035342X,9
291396,180839,3499150425,10
291513,180917,059035342X,10
291809,181084,042517400X,5
291831,181117,006019491X,9
291858,181120,1851705384,5
291917,181176,034540288X,8
291949,181176,059035342X,9
292111,181229,034545328X,10
292138,181254,155661327X,10
292139,181254,1556616120,10
292150,181266,1558745718,10
292156,181279,3453126777,9
292183,181360,1558744630,7
292212,181436,067102423X,8
292233,181452,034540288X,7
292414,181687,044023722X,4
292427,181687,068484267X,9
292492,181736,1400034779,6
292503,181775,155874262X,9
292523,181796,051512317X,9
292524,181796,051512608X,6
292530,181796,059035342X,10
292572,181870,034540288X,10
292587,181870,1853267295,6
292605,181884,3453007867,5
292740,181995,1551668300,9
292780,182053,019282760X,10
292817,182066,8484509125,7
293319,182085,1551669501,10
293320,182085,1551669587,10
293503,182086,1551669501,10
293552,182113,044651652X,9
293585,182159,1400031354,6
293590,182164,059069216X,5
293614,182183,059044333X,10
293773,182345,3453210697,10
293774,182345,345386980X,9
293790,182367,8445071416,7
293792,182367,8484500519,8
293904,182425,1573225517,6
293938,182442,034536676X,9
293945,182442,067172262X,10
293969,182459,059035342X,10
293970,182459,067102423X,10
293978,182459,1558745432,10
293985,182478,1558744630,10
293989,182492,019282760X,10
294001,182506,037542217X,10
294011,182506,1400031346,10
294065,182527,1551666138,7
294069,182539,8440676336,5
294075,182551,068484267X,10
294137,182642,2253170569,5
294139,182642,2264030305,8
294195,182760,051513628X,8
294329,182847,034540288X,7
294341,182847,043935806X,10
294406,182954,059035342X,10
294704,183061,043935806X,10
294724,183061,1558743669,10
294725,183061,1558745157,9
294795,183101,042513024X,8
294815,183101,067102034X,8
294845,183110,059035342X,6
294849,183117,846630259X,4
294889,183142,034538475X,10
294936,183172,1573229571,8
294950,183178,1573227331,6
294959,183187,042510107X,10
295007,183196,034529873X,9
295127,183272,1880418568,10
295154,183284,059035342X,9
295200,183287,2290315095,8
295335,183460,8478884459,8
295337,183460,8478885196,10
295395,183524,342370747X,10
295398,183524,3453196015,10
295400,183524,3502508097,10
295403,183524,3596506859,10
295487,183566,042513024X,8
295494,183566,1558747109,10
295524,183596,3442426081,3
295531,183598,034540288X,8
295713,183832,059035342X,10
295776,183926,3518388029,9
296096,183995,044651652X,7
296218,183995,1558745017,7
296505,184279,1573229571,7
296626,184299,067102423X,7
296628,184299,067103264X,8
296666,184299,1573223565,8
296667,184299,1573225517,8
296794,184386,8420445479,7
296795,184386,8420445835,7
296879,184401,044023722X,7
297176,184513,082175856X,6
297191,184532,014034294X,10
297252,184532,059035342X,10
297357,184629,1558749217,7
297371,184632,1853260525,10
297509,184855,8401491843,9
297531,184871,3453216253,8
297570,184904,059035342X,10
297574,184918,034540288X,8
297592,184960,8466306625,5
297844,185176,038542471X,8
297851,185176,039914563X,9
297858,185176,043935806X,10
297903,185202,3453160819,7
298082,185233,034530456X,5
298091,185233,034538475X,5
298182,185233,043935806X,10
298313,185233,059045367X,5
298610,185233,155874262X,5
298611,185233,1558744150,5
298612,185233,1558744606,5
298613,185233,1558747966,5
298614,185233,155874875X,5
298653,185254,051511779X,10
298658,185254,051513287X,10
298718,185288,1558747028,9
298804,185313,006019491X,7
298854,185359,344243193X,4
298859,185361,1853260568,8
298925,185384,044023722X,8
298999,185390,1558749020,8
299032,185441,8401474604,6
299033,185441,8401479541,7
299102,185510,3453131150,5
299149,185528,185326024X,7
299414,185722,1558744142,10
299431,185741,1558743790,7
299438,185752,1573227331,5
299503,185834,059035342X,6
299514,185921,1573229326,6
299516,185933,059035342X,10
299518,185942,006105691X,7
299565,186017,044651652X,9
299646,186143,059035342X,8
299651,186203,059035342X,8
299672,186247,059049449X,7
299760,186457,1853260290,7
299801,186533,034538475X,9
299819,186562,2253076406,5
299839,186570,034538475X,4
299923,186623,3150090806,4
299966,186714,1558743669,5
299976,186736,1853267392,5
300066,186784,043935806X,9
300131,186832,059035342X,9
300208,186899,067173069X,7
300261,186991,044023722X,8
300268,187008,044023722X,6
300385,187065,068484267X,2
300399,187065,1551666022,6
300438,187145,014004891X,9
300573,187145,068484267X,9
300763,187256,067102423X,10
300943,187404,3453023099,7
300981,187410,068484267X,7
301216,187517,1558745726,9
301364,187598,2253049417,10
301370,187598,2253171573,5
301371,187598,225317176X,7
301379,187598,2266121022,8
301384,187598,2277302686,8
301385,187598,229012950X,10
301389,187598,2290316547,8
301548,187752,059035342X,10
301578,187762,034538475X,5
301768,187805,2253044911,8
301769,187805,2253048852,8
301770,187805,2253058203,10
301826,187835,1400034779,8
301827,187835,1558743669,8
301845,187844,3502518025,5
301878,187863,067102423X,9
301926,187904,044023722X,7
301991,187954,3442723078,8
302116,188010,1558744150,8
302268,188091,3453210697,5
302278,188106,042506784X,8
302292,188129,044023722X,8
302314,188162,155661456X,10
302317,188163,3453210697,7
302510,188348,345308909X,7
302559,188369,1853261858,8
302594,188396,059035342X,9
302602,188404,347352025X,6
302690,188483,082177462X,9
302844,188593,038082101X,9
302977,188692,1558749209,8
303005,188702,1558744150,6
303032,188764,8401498848,6
303049,188786,034540288X,8
303052,188788,044651747X,9
303098,188799,059035342X,9
303137,188892,155874262X,9
303347,189104,051513287X,10
303348,189104,051513628X,10
303365,189115,034538475X,6
303419,189139,034530456X,6
303570,189227,3404131606,5
303579,189227,3442415519,8
303627,189266,1558744606,10
303670,189320,034540288X,7
304179,189334,2266034839,10
304270,189399,1840224010,8
304295,189448,2266080873,7
304386,189516,051513287X,10
304686,189747,034540288X,6
304695,189750,842720146X,7
304780,189835,003079790X,5
304831,189835,014017737X,5
304860,189835,014039057X,5
305137,189835,037575914X,5
305145,189835,037575928X,5
305205,189835,038519269X,5
305305,189835,040302465X,5
305364,189835,044651747X,6
305486,189835,051507649X,5
305495,189835,051508171X,5
305496,189835,051508185X,5
305498,189835,051508252X,5
305501,189835,051508364X,5
305505,189835,051508493X,5
305506,189835,051508512X,5
305512,189835,051508753X,5
305515,189835,051508882X,5
305524,189835,051509322X,5
305525,189835,051509370X,5
305532,189835,051509644X,5
305555,189835,051510311X,5
305558,189835,051510390X,5
305577,189835,051510793X,5
305588,189835,051511085X,5
305593,189835,051511197X,5
305599,189835,051511359X,5
305604,189835,051511457X,5
305610,189835,051511572X,5
305641,189835,051715045X,5
305646,189835,051718821X,5
305699,189835,055347183X,5
305776,189835,067103264X,5
306000,189835,072781771X,5
306003,189835,072784346X,5
306034,189835,075050904X,5
306054,189835,075404680X,5
306064,189835,078123039X,5
306104,189835,078623136X,5
306109,189835,078623962X,5
306153,189835,080490104X,5
306166,189835,080840475X,5
306230,189835,081420158X,5
306235,189835,081420256X,5
306301,189835,082890877X,5
306319,189835,083694108X,5
306377,189835,087272073X,5
306391,189835,087805359X,5
306475,189835,093058838X,5
306476,189835,093276584X,5
306498,189835,1404303774,5
306506,189835,1551978466,5
306509,189835,1555800130,5
306510,189835,1555800165,5
306513,189835,1556513275,5
306514,189835,1556560826,5
306515,189835,1556562705,5
306516,189835,1556860986,5
306517,189835,1556861478,5
306522,189835,1557782253,5
306523,189835,155778311X,5
306524,189835,1558060057,5
306525,189835,1558060529,5
306545,189835,1559941146,5
306546,189835,1560156279,5
306550,189835,1560600543,9
306555,189835,1564552454,5
306559,189835,1564590593,5
306561,189835,1565116682,5
306563,189835,1565116720,5
306570,189835,1568460074,5
306574,189835,1569564914,5
306575,189835,1570421153,5
306580,189835,1572701366,5
306591,189835,1581306571,8
306601,189835,1586633503,5
306603,189835,1586634518,5
306604,189835,1586636715,5
306606,189835,1589637801,5
306607,189835,1590071190,5
306610,189835,1850573506,5
306611,189835,1850573522,5
306612,189835,1850573549,5
306613,189835,1850573662,5
306614,189835,1850573689,5
306615,189835,1850577625,5
306616,189835,1850578753,5
306617,189835,185057877X,5
306618,189835,1850578796,5
306619,189835,1850578834,5
306620,189835,185057930X,5
306621,189835,1850891095,5
306622,189835,1850894035,5
306623,189835,1853260290,8
306627,189835,1853265578,5
306630,189835,1863735372,5
306638,189835,1883011019,5
306639,189835,1883011159,5
306640,189835,1883011337,5
306642,189835,1885478720,5
306645,189835,1931082073,5
306648,189835,2266033042,5
306649,189835,342309365X,5
306652,189835,8401474663,5
306658,189835,8427010680,5
306659,189835,8427010966,5
306660,189835,8427017855,5
306664,189835,9500405792,5
306665,189835,9682105331,5
306970,189996,043935806X,10
307070,190169,8445071416,10
307138,190215,034540047X,9
307262,190345,044023722X,6
307359,190441,059048348X,8
307402,190459,1558743669,9
307416,190479,068484267X,9
307515,190624,1573227331,8
307554,190688,039915079X,8
307602,190708,043935806X,10
307696,190737,1558747060,7
307982,190885,1558743316,8
307983,190885,1558743669,9
307984,190885,1558746099,8
307992,190890,2253151408,8
308000,190917,044023722X,6
308281,190925,1400031362,9
308287,190925,1551667363,7
308326,190953,043935806X,10
308364,191002,038082101X,5
308476,191150,3426615355,10
308493,191165,059035342X,7
308531,191188,042510107X,6
308547,191199,2266025856,8
308561,191247,840149303X,7
308586,191272,840147468X,7
308644,191381,8845906884,8
308657,191427,042515601X,7
308735,191523,051513399X,7
308743,191523,082176828X,5
308935,191671,1573229326,8
309129,191756,3404131606,4
309162,191775,051513287X,8
309208,191803,1400034779,5
309335,191883,1558745033,10
309348,191896,059035342X,9
309349,191900,044023722X,8
309494,192093,068484267X,10
309511,192093,1853260002,10
309518,192095,155874262X,8
309699,192211,051513287X,5
309723,192211,155874424X,9
309724,192211,1558745157,10
309779,192244,068487217X,9
309781,192244,155874262X,7
309782,192244,1558744150,9
309804,192245,051512608X,4
309835,192277,1551668432,8
309848,192308,014017737X,7
310026,192472,051513628X,9
310069,192494,8445071408,10
310076,192517,1558746986,7
310138,192665,1573227331,7
310217,192729,038082101X,6
310254,192776,1400034779,8
310320,192895,8445071408,8
310402,193003,3453007867,9
310604,193309,155874262X,6
310785,193458,034536743X,7
310850,193458,1559703237,7
310857,193458,1853260002,10
310859,193458,1853260169,10
310887,193469,043935806X,10
310939,193495,1573229326,8
311052,193529,034538430X,7
311057,193529,042510107X,8
311083,193529,067102423X,5
311655,193676,059035342X,10
311657,193676,067102423X,10
311663,193676,1558743669,7
311695,193716,1400034779,10
311708,193731,1551660520,10
311803,193769,155166674X,6
311894,193786,059045370X,7
312253,194172,068484267X,10
312287,194221,044023722X,9
312322,194273,044023722X,9
312362,194296,1558746463,8
312380,194320,3442150558,4
312435,194411,1558743669,10
312486,194492,1400034779,6
312625,194577,051513287X,8
312809,194600,1551668114,6
312811,194600,1558743669,4
312834,194605,039915079X,7
312883,194614,059035342X,10
313008,194646,1853260169,10
313112,194676,051512317X,6
313119,194676,051513399X,6
313131,194676,067101966X,6
313153,194676,1551660768,5
313154,194676,1551662922,7
313155,194676,1551665395,5
313293,194864,8445071408,8
313294,194864,8445071769,8
313295,194864,8445071777,8
313315,194899,8433920391,6
313357,194957,3453136438,7
313365,194957,3502517673,8
313395,195008,044023722X,8
313451,195041,039914563X,5
313614,195123,059035342X,8
313676,195198,059035342X,7
313722,195278,068487217X,8
313828,195386,042517400X,5
313930,195469,014017737X,7
314121,195714,8401341744,9
314131,195714,8478887865,10
314262,195904,043935806X,10
314333,195943,1558744630,8
314334,195943,1558745718,8
314370,196013,3453071174,9
314448,196031,1400034779,6
314472,196047,044023722X,8
314485,196047,155166576X,7
314509,196052,043935806X,8
314510,196052,044023722X,7
314736,196085,051513399X,9
314745,196098,014017737X,8
314850,196119,059035342X,10
314977,196149,044651652X,7
315076,196160,059035342X,7
315096,196160,067187599X,8
315159,196187,1558743669,10
315189,196191,185326895X,10
315240,196261,034536676X,8
315241,196261,034536743X,6
315290,196288,043935806X,10
315455,196493,3442416523,9
315456,196493,3442446759,10
315460,196493,3453216253,8
315461,196493,3453863674,10
315598,196523,2253170151,9
315599,196523,225317016X,9
315601,196523,2253170666,9
315664,196621,1400034779,6
315678,196641,1558744150,8
315866,196738,067100042X,7
316000,196885,051513287X,8
316016,196891,034538430X,10
316036,196898,342310810X,10
316159,197144,1573229326,4
316242,197274,880781000X,8
316278,197304,888451049X,9
316312,197364,034536676X,10
316412,197410,1573229326,5
316419,197424,067102423X,5
316616,197659,006105206X,9
316766,197659,042510107X,9
317312,197659,1556612257,6
317596,197844,1400031346,8
317625,197882,1400031346,6
317662,197939,034536676X,9
317724,198011,044023722X,5
317836,198045,067102423X,7
318025,198213,044651652X,7
318089,198275,3458345604,5
318151,198355,1558744150,10
318249,198507,1400034779,8
318299,198557,067102423X,9
318312,198585,038542471X,10
318357,198681,1573229326,6
318391,198711,043935806X,4
318403,198717,1853260142,7
318521,198809,1400034779,8
318590,198915,068484267X,8
318838,199041,1853260320,9
318926,199092,1853261238,8
318944,199095,044023722X,7
319044,199178,1573229326,7
319078,199209,043935806X,9
319162,199353,042515601X,5
319219,199390,044651652X,8
319222,199391,034540288X,8
319273,199416,044651747X,7
319428,199515,014043187X,9
319433,199515,034538475X,8
319563,199662,059045367X,8
319706,199827,3548252729,8
319762,199881,1573225517,8
319795,199909,014043187X,10
319846,200009,034536676X,9
319917,200188,076422249X,10
320099,200226,051511779X,7
320113,200226,051513287X,6
320187,200226,155874262X,7
320188,200226,1558743804,5
320189,200226,1558744150,5
320190,200226,155874424X,5
320195,200226,1575665727,6
320257,200246,067102423X,7
320303,200300,155166674X,10
320304,200300,1551668912,8
320335,200323,034538170X,7
320340,200323,059035342X,1
320346,200323,1558746099,8
320360,200369,1558744592,7
320436,200422,067100042X,10
320472,200493,1400031354,9
320473,200493,1400031362,8
320521,200557,1400034779,10
320633,200643,067172262X,7
320700,200689,044023722X,8
320777,200824,1853260185,9
320837,200918,2070513335,9
321302,201290,034540288X,7
321308,201290,038082101X,5
321426,201353,059048348X,6
321429,201353,059048351X,6
321442,201353,059067319X,6
321461,201383,044023722X,5
321469,201404,1558745017,5
321470,201404,1558745629,5
321471,201404,1558746463,5
321472,201404,1558746986,5
321483,201427,1558748903,10
321485,201439,044023722X,6
321523,201447,1400031346,8
321525,201447,1573227331,7
321888,201674,051513287X,9
321904,201677,006019491X,9
322031,201684,1853262447,7
322122,201763,044809553X,5
322206,201776,034539092X,10
322209,201776,034540288X,9
322250,201783,043935806X,9
322286,201792,059002390X,10
322372,201924,044651652X,10
322380,201936,3518383973,6
322519,202036,155166674X,7
322564,202058,039915079X,8
322632,202130,1853260118,8
322702,202182,1853260150,8
322755,202239,3453061187,10
322756,202239,345308909X,9
322757,202239,3453099524,7
322841,202277,1400034779,6
322866,202336,014043187X,10
322965,202381,1551667363,7
323026,202462,042510107X,9
323036,202462,042517400X,7
323100,202532,051513287X,5
323231,202711,034539657X,8
323245,202711,044651490X,9
323269,202742,3442450683,8
323327,202838,1558744029,8
323641,203075,043932162X,9
323674,203088,3257224451,7
323710,203161,034540288X,9
323717,203161,068487217X,9
323783,203240,034540288X,8
323961,203376,1558744150,9
323969,203379,1558745157,8
324114,203491,1853263974,8
324186,203542,067153632X,8
324268,203598,044023722X,8
324436,203764,034540288X,8
324542,203799,051513287X,10
324582,203799,1558745718,9
324592,203805,051511779X,8
324596,203805,051513287X,7
324657,203820,8427200153,9
324658,203820,8427200269,7
324661,203820,8427201249,8
324663,203820,8427201389,8
324664,203820,8427201516,8
324666,203820,8427201559,8
324670,203820,842720261X,8
324676,203820,8427202806,8
324679,203820,8427202938,8
324680,203820,8427202970,8
324682,203820,8427202997,8
324703,203820,8433920863,7
324713,203820,8440642261,8
324715,203820,844065880X,8
324721,203820,8440691459,7
324735,203820,8448000412,8
324884,203883,1573225517,9
324891,203897,1573228583,7
324896,203900,038056176X,10
324995,203918,1558745157,6
325013,203963,067172262X,5
325078,204092,059035342X,10
325178,204167,1551666022,2
325242,204255,1558746161,9
325587,204474,1558743316,1
325610,204504,059035342X,9
325705,204591,051513628X,10
325756,204619,044809505X,6
325887,204698,034536676X,5
326034,204813,051513628X,9
326068,204825,3423071516,8
326070,204825,3423124806,9
326087,204844,044023722X,9
326719,204946,1853260045,10
326806,204972,3453007867,7
326948,205166,3453863674,5
327460,205525,155874424X,5
327648,205735,059035342X,10
327694,205735,1558746099,10
327861,205878,044809505X,7
327915,205919,044651652X,4
328132,205977,059035342X,10
328258,206016,034536676X,8
328272,206016,044100007X,8
328431,206074,082175856X,7
328448,206074,1551669501,10
328449,206074,1558743669,7
328451,206074,1558747613,8
328469,206107,034536676X,10
328478,206109,034538475X,5
328487,206109,068484267X,9
328558,206202,006102063X,9
328564,206202,006105691X,6
328632,206219,034538475X,8
328670,206219,8401474663,9
328671,206219,8408024485,9
328674,206219,846630259X,8
328817,206305,068484267X,9
328823,206305,1400031354,9
328824,206305,1400031362,9
328825,206305,1400034779,9
328963,206438,059035342X,10
329028,206524,8401474655,9
329190,206534,1400031346,9
329192,206534,1566191432,10
329240,206563,044023722X,8
329386,206635,1880418568,10
329454,206691,042515601X,7
329462,206691,067102423X,5
329513,206746,044023722X,4
329631,206852,3453061187,7
329661,206865,2266047450,7
329662,206865,2266067338,10
329767,206932,8478884459,10
329853,206959,068484267X,10
330096,207246,044651747X,4
330192,207259,042510107X,7
330196,207259,042515601X,5
330318,207339,068484267X,5
330323,207340,006019491X,8
330327,207341,006001315X,8
330332,207341,042513525X,5
330353,207341,1853260045,9
330362,207349,037348397X,10
330393,207349,051512317X,10
330396,207349,051512608X,9
330470,207384,3453127323,9
330538,207450,037348352X,5
330542,207450,1551660520,5
330543,207450,1551664348,5
330544,207450,1551665026,5
330545,207450,1551665336,5
330546,207450,1551666022,5
330547,207450,1551668300,5
330787,207616,006019491X,7
330841,207616,1573229326,8
330909,207670,1551665247,5
330914,207679,1573229326,8
330926,207686,044651652X,7
330951,207721,1558743669,10
330993,207782,034538475X,6
331127,207825,034538475X,8
331164,207825,059048351X,5
331202,207835,044023722X,9
331210,207835,1400031346,8
331227,207860,051512608X,9
331257,207922,059035342X,8
331284,207936,067169863X,8
331359,207975,3548253881,7
331622,208141,043935806X,9
331662,208141,1558747699,10
331686,208147,044023722X,10
331698,208147,1551668009,10
331797,208279,1558749373,10
331856,208365,034540288X,7
331861,208367,034536676X,8
331936,208406,034538475X,7
331949,208406,043935806X,10
332024,208406,1558744215,9
332079,208410,1853260002,9
332275,208555,059043652X,6
332394,208600,037364289X,10
332395,208600,037364292X,10
332417,208605,042513525X,8
332440,208620,044023722X,3
332592,208671,068484267X,8
332631,208671,1558743669,8
332632,208671,155874424X,8
332633,208671,1558744592,7
332634,208671,1558744630,5
332635,208671,1558745157,8
332636,208671,1558745300,5
332637,208671,1558746099,5
332638,208671,1558746463,5
332640,208671,1558747060,5
332642,208671,1558747257,7
332678,208684,067172262X,8
332760,208786,1558744150,7
332780,208788,1573229326,3
332796,208794,044023722X,4
332813,208815,043935806X,10
332814,208815,059035342X,10
332877,208829,051513287X,10
332906,208829,155166576X,10
333253,209157,067100042X,10
333263,209160,014017737X,8
333284,209160,034529873X,6
333288,209160,034536676X,8
333317,209160,074347712X,10
333319,209160,074347757X,8
333381,209174,068484267X,10
333445,209220,1551662701,7
333592,209373,034540288X,8
333629,209373,067102423X,8
333641,209373,1558743669,8
333672,209389,2702425364,5
333695,209424,034540288X,8
333766,209464,2070518426,10
333767,209464,2070524558,10
333768,209464,2253049417,10
334124,209516,1573225517,7
334151,209536,034538475X,7
334261,209631,034525855X,6
334504,209817,059035342X,10
334702,209974,044023722X,5
334724,209985,038082101X,8
334875,210070,067164193X,8
334910,210109,3596282225,8
334949,210168,1573229326,5
334950,210168,1573229571,10
334960,210174,1558743669,8
335225,210477,044023722X,8
335269,210485,034530456X,8
335327,210485,044173118X,7
335407,210485,1400031354,9
335408,210485,1400031362,9
335410,210485,1400034779,10
335411,210485,155874262X,9
335446,210535,038542471X,6
335471,210573,044023722X,8
335500,210587,037542217X,9
335528,210587,1400031362,8
335529,210587,1400034779,9
335608,210627,034536676X,7
335652,210685,067102423X,8
335778,210772,051512947X,7
335851,210822,059035342X,8
335886,210854,3453177487,6
335980,210945,3453007867,8
336112,211041,1558744150,9
336162,211117,067102423X,8
336199,211137,1583754350,5
336519,211373,055348222X,6
336536,211420,059035342X,8
336572,211426,034538475X,10
336638,211426,068484267X,9
336701,211460,3404130014,10
336704,211460,3426609738,9
336706,211460,360893541X,10
336707,211460,3608935428,10
336708,211460,3608935436,10
336721,211493,051727924X,1
336892,211770,038542471X,7
337048,211919,1558747699,9
337065,211929,038082101X,9
337098,211944,044023722X,9
337126,211971,034540288X,7
337148,211976,1853260797,8
337202,212009,044651652X,8
337252,212088,043935806X,10
337340,212142,014032870X,7
337378,212142,1400031362,10
337393,212170,1853260304,10
337469,212260,1558744630,9
337720,212467,075730088X,10
337723,212467,155874262X,5
337724,212467,1558743316,5
337725,212467,1558743545,10
337726,212467,1558743790,5
337727,212467,1558744029,5
337728,212467,1558744150,5
337729,212467,1558744592,5
337730,212467,1558744606,5
337731,212467,1558745017,5
337732,212467,1558745432,5
337734,212467,1558745629,5
337735,212467,1558745718,5
337736,212467,1558746161,10
337738,212467,1558746463,10
337740,212467,1558746986,5
337741,212467,1558747028,5
337742,212467,1558747060,10
337743,212467,1558747109,10
337744,212467,1558747141,5
337745,212467,1558747257,5
337747,212467,1558747699,5
337748,212467,1558748865,10
337749,212467,1558748989,5
337750,212467,1558749330,10
337751,212467,1558749373,10
337752,212467,1558749748,5
337753,212467,1558749829,5
337889,212628,067172262X,7
337982,212752,014006222X,7
338043,212797,067102423X,8
338254,212923,1400031362,8
338398,212965,051512317X,5
338483,212965,1551668041,7
338485,212965,1551668300,5
338549,213056,074320607X,10
338572,213066,059076781X,5
338580,213066,1558745432,8
338701,213126,1400031354,9
338702,213126,1400031362,8
338760,213150,038542471X,8
338772,213150,044651652X,8
338781,213150,051513628X,5
338935,213256,043935806X,10
339048,213316,074974801X,8
339114,213408,1558745017,7
339273,213531,051513287X,8
339278,213531,067100042X,5
339283,213531,1551660504,5
339369,213628,043935806X,8
339387,213628,059035342X,8
339441,213638,059035342X,8
339450,213638,185326203X,8
339475,213651,038056176X,9
339503,213660,1558747117,10
339603,213760,067102423X,8
339613,213760,1400031354,10
339614,213760,1400031362,10
339640,213792,1573228583,10
339663,213837,1400031354,7
339705,213873,044023722X,8
339735,213915,1558743790,7
339932,214138,051512317X,7
339934,214138,051512608X,6
339936,214138,051513628X,8
340028,214244,3125762502,8
340177,214366,1558745432,10
340218,214436,037321880X,9
340221,214436,037348223X,7
340251,214436,155166612X,7
340256,214438,038056176X,7
340393,214650,1561381705,9
340410,214663,039915079X,7
340433,214686,1558743324,8
340434,214686,1558744150,8
340435,214686,1558744290,8
340451,214714,345307565X,7
340516,214786,034536676X,10
340518,214786,034538430X,9
340719,214876,034545328X,10
340726,214876,1593080255,9
340805,214920,8420646113,10
340934,215024,059045367X,9
341052,215139,051513287X,5
341124,215225,3404131037,6
341168,215256,044023722X,6
341173,215273,8423973913,8
341198,215278,1551662604,5
341234,215359,044023722X,6
341286,215421,1400031354,8
341331,215512,1558744630,6
341347,215543,3453007867,10
341421,215627,1400034779,10
341514,215745,3423071516,10
341658,215923,8845906884,7
341791,215986,043935806X,9
341819,215986,1573229326,7
341820,215986,1573229571,10
341886,215988,1573229326,8
341908,216012,006108185X,7
341962,216012,037321880X,8
342103,216012,051513287X,6
342105,216012,051513628X,7
342159,216012,074345779X,7
342212,216012,1551660202,8
342214,216012,1551661497,8
342217,216012,1551662604,8
342218,216012,1551662841,8
342219,216012,155166321X,7
342220,216012,1551664372,7
342221,216012,1551665638,7
342222,216012,155166626X,7
342226,216012,1551666901,7
342232,216012,1551667363,7
342235,216012,1551667924,8
342236,216012,1551668769,7
342240,216012,1551669129,7
342242,216012,1551669293,8
342243,216012,1551669307,8
342244,216012,1551669447,6
342245,216012,1551669501,8
342251,216012,1575667622,7
342320,216057,068484267X,8
342361,216100,038082101X,10
342393,216147,059035342X,8
342431,216211,034539657X,8
342434,216214,044023722X,5
342534,216386,1558744630,9
342536,216386,1593080123,9
342547,216401,2226059474,4
342552,216402,8403602561,6
342565,216427,044651652X,8
342595,216442,1558745041,8
342733,216444,1853260436,7
342796,216466,059035342X,9
342973,216652,345386980X,8
343035,216683,034529873X,6
343094,216683,042511984X,8
343109,216683,044023722X,8
343146,216683,051513287X,8
343263,216724,1558744630,10
343264,216724,1558746161,10
343265,216724,1558747613,10
343356,216829,155874424X,7
343538,217012,042511984X,8
343639,217106,014017737X,9
344090,217313,044023722X,4
344157,217318,044023722X,5
344310,217389,1853260568,10
344366,217468,044023722X,6
344449,217565,3596282225,2
344477,217566,055348706X,9
344554,217617,1558744630,4
344584,217673,038082101X,8
344585,217673,044023722X,7
344699,217740,068484267X,4
344837,217740,848450820X,5
344850,217740,9504905455,6
344945,217905,075730088X,10
344997,217986,034540288X,8
345076,218017,3404130014,3
345137,218068,043932162X,8
345257,218121,1853260436,10
345261,218128,044023722X,8
345302,218197,3453151658,10
345303,218197,3453169352,8
345372,218240,037348397X,5
345460,218317,1573229326,8
345465,218320,1558743669,8
345468,218325,034539092X,8
345491,218355,044023722X,7
345620,218450,059035342X,10
345688,218552,006019491X,5
345729,218552,044651747X,5
345745,218552,051512317X,8
345758,218552,059045370X,5
345902,218568,1400031346,8
345903,218568,1400031354,9
345996,218608,044651652X,5
346011,218608,051513628X,6
346076,218608,1561381705,8
346154,218676,051513287X,10
346170,218695,1400034779,10
346177,218714,034536676X,7
346178,218714,038082101X,8
346253,218781,1558743669,8
346311,218844,044651747X,9
346344,218875,1558745718,6
346345,218875,1558748008,9
346430,218976,059050391X,4
346456,218976,1558744630,8
346511,219013,059035342X,8
346576,219133,044023722X,8
346742,219301,043935806X,8
346791,219321,068484267X,9
346955,219530,1558746161,7
347056,219546,059044333X,7
347097,219546,1558747028,7
347100,219546,1853260142,7
347160,219612,1400034779,9
347296,219683,051513287X,8
347309,219683,067102423X,4
347358,219694,038082101X,7
347363,219713,068484267X,5
347385,219726,067102423X,10
347427,219813,185326024X,6
347434,219813,3442415934,6
347437,219813,3453126777,8
347452,219830,1400034779,8
347607,219951,1400034779,10
347776,220188,8445071408,9
347810,220240,051513287X,9
348052,220448,068484267X,8
348074,220471,1573229326,7
348123,220506,8401491843,10
348144,220551,044651652X,10
348171,220569,1558744630,8
348228,220597,051513287X,8
348307,220621,014043187X,7
348428,220688,043935806X,10
348445,220688,059035342X,10
348491,220688,1573225517,10
348494,220688,1880418592,10
348513,220717,044023722X,5
348522,220724,1558743790,8
348581,220838,155874262X,8
348650,220930,325721605X,3
348734,221014,345304505X,5
348766,221050,068484267X,8
348871,221190,1551668912,9
348882,221232,059035342X,10
348911,221262,059035342X,10
348931,221298,014034294X,8
348944,221309,034538475X,5
348982,221346,1400034779,9
349092,221445,1400031354,9
349093,221445,1400034779,9
349316,221687,042513525X,6
349458,221732,006102063X,8
349627,221867,1558743669,9
349631,221870,034539657X,10
349703,221948,014017737X,8
349758,221973,038082101X,5
350069,222138,1558743669,10
350078,222150,360893541X,3
350132,222204,034540288X,9
350224,222204,067187599X,10
350267,222207,068484267X,8
350496,222304,3442416310,3
350601,222404,3426612704,4
350688,222488,3423124660,9
350703,222488,3442415578,10
350714,222488,3442723078,9
350722,222488,3453863674,9
350740,222488,3518397362,9
350750,222488,3596102871,9
350845,222590,1558743669,8
350848,222602,042511984X,8
350901,222622,3518381768,9
350935,222677,044023722X,8
350991,222716,1400034779,7
351125,222912,2070360377,8
351444,223087,1400031346,10
351448,223087,1558743669,3
351449,223087,1558744029,7
351450,223087,1558749705,5
